product_title,product_variant_title,year,month,year_month,times_bought,total_revenue,num_orders
Unicorn Silicone Condiment Squeeze Bottles,Purple,2024,9,2024-09-01,1,4.5,1
Unicorn Silicone Condiment Squeeze Bottles,Purple,2025,4,2025-04-01,1,4.5,1
Unicorn Silicone Condiment Squeeze Bottles,Purple,2025,11,2025-11-01,1,4.5,1
Unicorn Silicone Condiment Squeeze Bottles,Yellow,2024,8,2024-08-01,1,4.5,1
Unicorn Silicone Condiment Squeeze Bottles,Yellow,2024,9,2024-09-01,2,8.99,2
Unicorn Silicone Condiment Squeeze Bottles,Yellow,2024,10,2024-10-01,1,4.5,1
Unicorn Silicone Condiment Squeeze Bottles,Yellow,2024,11,2024-11-01,1,4.5,1
Unicorn Silicone Condiment Squeeze Bottles,Yellow,2025,8,2025-08-01,2,9.01,2
Unicorn Silicone Condiment Squeeze Bottles,Yellow,2025,9,2025-09-01,2,9.0,2
Yumbox Aqua Water Bottle,Ocean Blue,2022,9,2022-09-01,3,54.3,3
Yumbox Aqua Water Bottle,Pacific Pink,2022,8,2022-08-01,4,109.06,4
Yumbox Aqua Water Bottle,Pacific Pink,2022,9,2022-09-01,4,135.14,4
Yumbox Aqua Water Bottle,Pacific Pink,2022,10,2022-10-01,2,54.06,2
Yumbox Classic Lunch Bag,Atlantic Shark,2024,8,2024-08-01,1,45.04,1
Yumbox Classic Lunch Bag,Atlantic Shark,2024,9,2024-09-01,1,22.53,1
Yumbox Classic Lunch Bag,Atlantic Shark,2025,9,2025-09-01,1,18.02,1
Yumbox Classic Lunch Bag,Navy Blue,2022,9,2022-09-01,1,22.52,1
Yumbox Classic Lunch Bag,Navy Blue,2022,10,2022-10-01,0,22.52,1
Yumbox Classic Lunch Bag,Navy Blue,2022,11,2022-11-01,2,67.57,2
Yumbox Classic Lunch Bag,Navy Blue,2023,5,2023-05-01,1,0.0,1
Yumbox Classic Lunch Bag,Navy Blue,2023,9,2023-09-01,1,22.52,1
Yumbox Classic Lunch Bag,Navy Blue,2024,2,2024-02-01,1,22.52,1
Yumbox Classic Lunch Bag,Navy Blue,2024,6,2024-06-01,1,22.52,1
Yumbox Classic Lunch Bag,Navy Blue,2024,8,2024-08-01,2,22.52,2
Yumbox Classic Lunch Bag,Navy Blue,2024,9,2024-09-01,3,67.56,3
Yumbox Classic Lunch Bag,Navy Blue,2025,2,2025-02-01,1,18.01,1
Yumbox Classic Lunch Bag,Navy Blue,2025,8,2025-08-01,2,31.53,2
Yumbox Classic Lunch Bag,Navy Blue with Stars,2023,5,2023-05-01,2,45.05,2
Yumbox Classic Lunch Bag,Unicron Purple,2024,1,2024-01-01,1,22.52,1
Yumbox Classic Lunch Bag,Unicron Purple,2024,8,2024-08-01,1,22.52,1
Yumbox Classic Lunch Bag,Unicron Purple,2024,9,2024-09-01,1,22.52,1
Yumbox Classic Lunch Bag,Unicron Purple,2025,1,2025-01-01,2,45.04,2
Yumbox Classic Lunch Bag,Unicron Purple,2025,2,2025-02-01,0,-4.5,1
Yumbox Classic Lunch Bag,Vichy Blue,2025,10,2025-10-01,0,18.01,1
Yumbox Mini Silicone Bento Cup - Set of 6,Green/Blue,2025,1,2025-01-01,0,18.02,2
Yumbox Mini Silicone Bento Cup - Set of 6,Green/Blue,2025,2,2025-02-01,1,0.0,2
Yumbox Mini Silicone Bento Cup - Set of 6,Green/Blue,2025,4,2025-04-01,1,0.0,2
Yumbox Mini Silicone Bento Cup - Set of 6,Green/Blue,2025,5,2025-05-01,2,18.02,2
Yumbox Mini Silicone Bento Cup - Set of 6,Green/Blue,2025,7,2025-07-01,1,9.01,1
Yumbox Mini Silicone Bento Cup - Set of 6,Green/Blue,2025,8,2025-08-01,3,36.03,3
Yumbox Mini Silicone Bento Cup - Set of 6,Green/Blue,2025,9,2025-09-01,0,9.01,1
Yumbox Mini Silicone Bento Cup - Set of 6,Pink/Aqua,2025,1,2025-01-01,2,18.02,2
Yumbox Mini Silicone Bento Cup - Set of 6,Pink/Aqua,2025,3,2025-03-01,1,9.01,1
Yumbox Mini Silicone Bento Cup - Set of 6,Pink/Aqua,2025,4,2025-04-01,2,27.03,3
Yumbox Mini Silicone Bento Cup - Set of 6,Pink/Aqua,2025,5,2025-05-01,2,18.02,2
Yumbox Mini Silicone Bento Cup - Set of 6,Pink/Aqua,2025,8,2025-08-01,2,18.02,2
Yumbox Minisnack,Pink,2022,11,2022-11-01,1,13.52,1
Yumbox Minisnack,Purple,2022,11,2022-11-01,1,13.51,1
Yumbox Original 6 Compartments (Medium),Dreamy Purple,2022,9,2022-09-01,3,81.08,4
Yumbox Original 6 Compartments (Medium),Dreamy Purple,2022,10,2022-10-01,2,81.08,2
Yumbox Original 6 Compartments (Medium),Dreamy Purple,2022,11,2022-11-01,2,36.04,2
Yumbox Original 6 Compartments (Medium),Dreamy Purple,2023,5,2023-05-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Dreamy Purple,2023,7,2023-07-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Dreamy Purple,2023,9,2023-09-01,6,297.30999999999995,7
Yumbox Original 6 Compartments (Medium),Dreamy Purple,2023,10,2023-10-01,2,81.08,2
Yumbox Original 6 Compartments (Medium),Dreamy Purple,2024,3,2024-03-01,1,31.53,1
Yumbox Original 6 Compartments (Medium),Dreamy Purple,2024,4,2024-04-01,1,0.0,1
Yumbox Original 6 Compartments (Medium),Dreamy Purple,2024,5,2024-05-01,1,31.53,1
Yumbox Original 6 Compartments (Medium),Dreamy Purple,2024,7,2024-07-01,1,31.53,1
Yumbox Original 6 Compartments (Medium),Dreamy Purple,2024,8,2024-08-01,5,148.65,6
Yumbox Original 6 Compartments (Medium),Fifi Pink,2024,7,2024-07-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Fifi Pink,2024,8,2024-08-01,7,345.34,7
Yumbox Original 6 Compartments (Medium),Fifi Pink,2024,9,2024-09-01,2,81.09,6
Yumbox Original 6 Compartments (Medium),Fifi Pink,2025,1,2025-01-01,3,94.6,3
Yumbox Original 6 Compartments (Medium),Fifi Pink,2025,2,2025-02-01,1,27.02,1
Yumbox Original 6 Compartments (Medium),Fifi Pink,2025,3,2025-03-01,2,27.03,2
Yumbox Original 6 Compartments (Medium),Fifi Pink,2025,4,2025-04-01,1,27.03,1
Yumbox Original 6 Compartments (Medium),Fifi Pink,2025,5,2025-05-01,1,27.03,1
Yumbox Original 6 Compartments (Medium),Fifi Pink,2025,7,2025-07-01,2,54.06,2
Yumbox Original 6 Compartments (Medium),Fifi Pink,2025,8,2025-08-01,3,81.09,3
Yumbox Original 6 Compartments (Medium),Fifi Pink,2025,9,2025-09-01,1,40.54,2
Yumbox Original 6 Compartments (Medium),Green Bamboo,2022,10,2022-10-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Green Bamboo,2022,12,2022-12-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Green Bamboo,2023,4,2023-04-01,1,0.0,1
Yumbox Original 6 Compartments (Medium),Green Bamboo,2023,9,2023-09-01,1,0.0,1
Yumbox Original 6 Compartments (Medium),Green Bamboo,2024,3,2024-03-01,1,31.53,1
Yumbox Original 6 Compartments (Medium),Green Bamboo,2024,5,2024-05-01,1,31.53,1
Yumbox Original 6 Compartments (Medium),Green Bamboo,2024,8,2024-08-01,1,31.53,1
Yumbox Original 6 Compartments (Medium),Hazy Gray,2024,8,2024-08-01,3,142.64,2
Yumbox Original 6 Compartments (Medium),Hazy Gray,2025,1,2025-01-01,1,27.03,1
Yumbox Original 6 Compartments (Medium),Hazy Gray,2025,4,2025-04-01,1,27.03,1
Yumbox Original 6 Compartments (Medium),Hazy Gray,2025,7,2025-07-01,2,54.06,2
Yumbox Original 6 Compartments (Medium),Hazy Gray,2025,8,2025-08-01,1,27.03,1
Yumbox Original 6 Compartments (Medium),Hazy Gray,2025,9,2025-09-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Hazy Gray,2025,10,2025-10-01,1,27.03,1
Yumbox Original 6 Compartments (Medium),Lulu Purple,2024,6,2024-06-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Lulu Purple,2024,8,2024-08-01,5,274.76,5
Yumbox Original 6 Compartments (Medium),Lulu Purple,2024,9,2024-09-01,2,13.510000000000005,3
Yumbox Original 6 Compartments (Medium),Lulu Purple,2025,2,2025-02-01,2,81.09,3
Yumbox Original 6 Compartments (Medium),Lulu Purple,2025,5,2025-05-01,1,54.05,2
Yumbox Original 6 Compartments (Medium),Lulu Purple,2025,8,2025-08-01,1,27.03,1
Yumbox Original 6 Compartments (Medium),Malibu Purple,2022,8,2022-08-01,1,40.91,1
Yumbox Original 6 Compartments (Medium),Malibu Purple,2022,9,2022-09-01,5,202.7,5
Yumbox Original 6 Compartments (Medium),Malibu Purple,2023,2,2023-02-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Malibu Purple,2023,8,2023-08-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Malibu Purple,2023,9,2023-09-01,1,67.57,1
Yumbox Original 6 Compartments (Medium),Malibu Purple,2023,10,2023-10-01,2,81.09,2
Yumbox Original 6 Compartments (Medium),Malibu Purple,2024,3,2024-03-01,1,31.53,1
Yumbox Original 6 Compartments (Medium),Matcha Green,2024,8,2024-08-01,1,0.0,1
Yumbox Original 6 Compartments (Medium),Matcha Green,2024,9,2024-09-01,2,81.08,2
Yumbox Original 6 Compartments (Medium),Matcha Green,2024,10,2024-10-01,0,-40.54,1
Yumbox Original 6 Compartments (Medium),Matcha Green,2024,11,2024-11-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Matcha Green,2025,1,2025-01-01,2,54.06,2
Yumbox Original 6 Compartments (Medium),Matcha Green,2025,2,2025-02-01,1,54.05,1
Yumbox Original 6 Compartments (Medium),Matcha Green,2025,4,2025-04-01,2,54.05,2
Yumbox Original 6 Compartments (Medium),Matcha Green,2025,8,2025-08-01,2,54.05,2
Yumbox Original 6 Compartments (Medium),Matcha Green,2025,9,2025-09-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Neptune Blue,2022,9,2022-09-01,10,406.13,12
Yumbox Original 6 Compartments (Medium),Neptune Blue,2022,10,2022-10-01,3,202.7,3
Yumbox Original 6 Compartments (Medium),Neptune Blue,2023,4,2023-04-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Neptune Blue,2023,7,2023-07-01,2,81.08,2
Yumbox Original 6 Compartments (Medium),Neptune Blue,2023,8,2023-08-01,1,0.0,1
Yumbox Original 6 Compartments (Medium),Neptune Blue,2023,9,2023-09-01,3,171.17000000000002,3
Yumbox Original 6 Compartments (Medium),Neptune Blue,2024,8,2024-08-01,1,27.02,2
Yumbox Original 6 Compartments (Medium),Power Pink,2022,8,2022-08-01,2,81.81,2
Yumbox Original 6 Compartments (Medium),Power Pink,2022,9,2022-09-01,2,40.54,2
Yumbox Original 6 Compartments (Medium),Power Pink,2022,10,2022-10-01,4,162.16,4
Yumbox Original 6 Compartments (Medium),Power Pink,2022,11,2022-11-01,1,36.04,1
Yumbox Original 6 Compartments (Medium),Power Pink,2023,3,2023-03-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Power Pink,2023,8,2023-08-01,3,162.16,3
Yumbox Original 6 Compartments (Medium),Power Pink,2023,9,2023-09-01,9,387.38,11
Yumbox Original 6 Compartments (Medium),Power Pink,2024,8,2024-08-01,1,13.51,1
Yumbox Original 6 Compartments (Medium),Serene Aqua,2024,8,2024-08-01,1,0.0,1
Yumbox Original 6 Compartments (Medium),Serene Aqua,2024,9,2024-09-01,2,0.0,2
Yumbox Original 6 Compartments (Medium),Serene Aqua,2025,1,2025-01-01,1,27.03,1
Yumbox Original 6 Compartments (Medium),Serene Aqua,2025,8,2025-08-01,1,27.03,1
Yumbox Original 6 Compartments (Medium),Serene Aqua,2025,9,2025-09-01,2,94.59,3
Yumbox Original 6 Compartments (Medium),Serene Aqua,2025,10,2025-10-01,2,54.05,2
Yumbox Original 6 Compartments (Medium),Standard,2022,9,2022-09-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Sunburst Yellow,2022,10,2022-10-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Sunburst Yellow,2023,9,2023-09-01,2,153.15,2
Yumbox Original 6 Compartments (Medium),Sunburst Yellow,2024,4,2024-04-01,1,0.0,1
Yumbox Original 6 Compartments (Medium),Sunburst Yellow,2024,8,2024-08-01,1,0.0,1
Yumbox Original 6 Compartments (Medium),Sunburst Yellow,2025,5,2025-05-01,2,54.06,2
Yumbox Original 6 Compartments (Medium),Sunburst Yellow,2025,6,2025-06-01,1,18.02,1
Yumbox Original 6 Compartments (Medium),Sunburst Yellow,2025,7,2025-07-01,1,18.02,1
Yumbox Original 6 Compartments (Medium),Sunburst Yellow,2025,8,2025-08-01,3,54.06,3
Yumbox Original 6 Compartments (Medium),Sunburst Yellow,2025,9,2025-09-01,1,0.0,1
Yumbox Original 6 Compartments (Medium),Surf Blue,2024,2,2024-02-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Surf Blue,2024,8,2024-08-01,6,376.88,5
Yumbox Original 6 Compartments (Medium),Surf Blue,2024,9,2024-09-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Wow Red,2022,9,2022-09-01,5,162.51999999999998,5
Yumbox Original 6 Compartments (Medium),Wow Red,2022,10,2022-10-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Wow Red,2022,11,2022-11-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Wow Red,2023,3,2023-03-01,1,40.54,1
Yumbox Original 6 Compartments (Medium),Wow Red,2023,8,2023-08-01,1,0.0,1
Yumbox Original 6 Compartments (Medium),Wow Red,2023,10,2023-10-01,3,121.62,3
Yumbox Original 6 Compartments (Medium),Wow Red,2024,3,2024-03-01,2,72.07,2
Yumbox Original 6 Compartments (Medium),Wow Red,2024,5,2024-05-01,1,54.05,1
Yumbox Original 6 Compartments (Medium),Wow Red,2024,8,2024-08-01,4,40.53,4
Yumbox Original 6 Compartments (Medium),Wow Red,2024,9,2024-09-01,2,63.06,2
Yumbox Original 6 Compartments (Medium),Wow Red,2024,11,2024-11-01,1,31.53,1
Yumbox Original 6 Compartments (Medium),Wow Red,2025,1,2025-01-01,1,31.53,1
Yumbox Original 6 Compartments (Medium),Wow Red,2025,3,2025-03-01,1,27.03,2
Yumbox Original 6 Compartments (Medium),Wow Red,2025,4,2025-04-01,13,198.22,13
Yumbox Original 6 Compartments (Medium),Wow Red,2025,5,2025-05-01,3,54.06,3
Yumbox Original 6 Compartments (Medium),Wow Red,2025,6,2025-06-01,2,27.03,2
Yumbox Original 6 Compartments (Medium),Wow Red,2025,7,2025-07-01,1,18.02,1
Yumbox Original 6 Compartments (Medium),Wow Red,2025,8,2025-08-01,4,72.08,4
Yumbox Panino 4 Compartments (Medium),Dreamy Purple,2022,8,2022-08-01,2,81.82,2
Yumbox Panino 4 Compartments (Medium),Dreamy Purple,2022,9,2022-09-01,2,81.08,2
Yumbox Panino 4 Compartments (Medium),Dreamy Purple,2022,10,2022-10-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Dreamy Purple,2023,6,2023-06-01,1,38.45,1
Yumbox Panino 4 Compartments (Medium),Dreamy Purple,2023,7,2023-07-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Dreamy Purple,2023,8,2023-08-01,3,81.08,3
Yumbox Panino 4 Compartments (Medium),Dreamy Purple,2023,9,2023-09-01,6,337.83,8
Yumbox Panino 4 Compartments (Medium),Dreamy Purple,2023,10,2023-10-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Dreamy Purple,2023,11,2023-11-01,2,81.08,2
Yumbox Panino 4 Compartments (Medium),Dreamy Purple,2023,12,2023-12-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Dreamy Purple,2024,3,2024-03-01,3,103.6,3
Yumbox Panino 4 Compartments (Medium),Dreamy Purple,2024,7,2024-07-01,1,31.53,1
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2023,11,2023-11-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2024,5,2024-05-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2024,7,2024-07-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2024,8,2024-08-01,3,193.69,3
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2024,9,2024-09-01,5,117.11,7
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2024,12,2024-12-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2025,1,2025-01-01,2,67.57,2
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2025,2,2025-02-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2025,3,2025-03-01,1,0.0,1
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2025,4,2025-04-01,3,81.09,3
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2025,6,2025-06-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2025,7,2025-07-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2025,8,2025-08-01,5,135.15,5
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2025,9,2025-09-01,13,324.35,14
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2025,10,2025-10-01,1,27.019999999999996,1
Yumbox Panino 4 Compartments (Medium),Fifi Pink,2025,11,2025-11-01,0,27.03,1
Yumbox Panino 4 Compartments (Medium),Green Bamboo,2022,9,2022-09-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Green Bamboo,2022,10,2022-10-01,2,81.08,2
Yumbox Panino 4 Compartments (Medium),Green Bamboo,2023,7,2023-07-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Green Bamboo,2023,8,2023-08-01,3,121.62,3
Yumbox Panino 4 Compartments (Medium),Green Bamboo,2023,9,2023-09-01,3,121.62,3
Yumbox Panino 4 Compartments (Medium),Green Bamboo,2023,10,2023-10-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Green Bamboo,2024,4,2024-04-01,1,31.53,1
Yumbox Panino 4 Compartments (Medium),Green Bamboo,2024,5,2024-05-01,1,31.53,1
Yumbox Panino 4 Compartments (Medium),Green Bamboo,2024,7,2024-07-01,1,31.53,1
Yumbox Panino 4 Compartments (Medium),Green Bamboo,2024,8,2024-08-01,1,9.01,1
Yumbox Panino 4 Compartments (Medium),Hazy Blue,2024,8,2024-08-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Hazy Blue,2025,4,2025-04-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Hazy Blue,2025,6,2025-06-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Hazy Blue,2025,7,2025-07-01,2,54.05,2
Yumbox Panino 4 Compartments (Medium),Hazy Blue,2025,9,2025-09-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Hazy Blue,2025,10,2025-10-01,2,54.05,2
Yumbox Panino 4 Compartments (Medium),Lulu Purple,2024,4,2024-04-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Lulu Purple,2024,7,2024-07-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Lulu Purple,2024,8,2024-08-01,5,336.36,5
Yumbox Panino 4 Compartments (Medium),Lulu Purple,2024,9,2024-09-01,4,45.94,5
Yumbox Panino 4 Compartments (Medium),Lulu Purple,2025,3,2025-03-01,0,0.0,1
Yumbox Panino 4 Compartments (Medium),Lulu Purple,2025,5,2025-05-01,2,54.05,2
Yumbox Panino 4 Compartments (Medium),Lulu Purple,2025,6,2025-06-01,1,0.0,1
Yumbox Panino 4 Compartments (Medium),Lulu Purple,2025,7,2025-07-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Lulu Purple,2025,8,2025-08-01,5,135.15,5
Yumbox Panino 4 Compartments (Medium),Lulu Purple,2025,9,2025-09-01,3,108.12,4
Yumbox Panino 4 Compartments (Medium),Matcha Green,2024,9,2024-09-01,2,40.54,2
Yumbox Panino 4 Compartments (Medium),Matcha Green,2024,10,2024-10-01,0,36.04,1
Yumbox Panino 4 Compartments (Medium),Matcha Green,2025,4,2025-04-01,2,54.06,2
Yumbox Panino 4 Compartments (Medium),Matcha Green,2025,5,2025-05-01,1,0.0,1
Yumbox Panino 4 Compartments (Medium),Matcha Green,2025,7,2025-07-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Matcha Green,2025,8,2025-08-01,1,27.02,1
Yumbox Panino 4 Compartments (Medium),Matcha Green,2025,9,2025-09-01,5,135.15,5
Yumbox Panino 4 Compartments (Medium),Matcha Green,2025,10,2025-10-01,2,54.05,2
Yumbox Panino 4 Compartments (Medium),Monte Carlo Blue,2023,12,2023-12-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Monte Carlo Blue,2024,7,2024-07-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Monte Carlo Blue,2024,8,2024-08-01,8,457.95,7
Yumbox Panino 4 Compartments (Medium),Monte Carlo Blue,2024,9,2024-09-01,0,40.54,1
Yumbox Panino 4 Compartments (Medium),Monte Carlo Blue,2025,1,2025-01-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Monte Carlo Blue,2025,2,2025-02-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Monte Carlo Blue,2025,4,2025-04-01,4,108.12,4
Yumbox Panino 4 Compartments (Medium),Monte Carlo Blue,2025,5,2025-05-01,3,54.06,3
Yumbox Panino 4 Compartments (Medium),Monte Carlo Blue,2025,6,2025-06-01,0,27.03,1
Yumbox Panino 4 Compartments (Medium),Monte Carlo Blue,2025,8,2025-08-01,3,81.09,3
Yumbox Panino 4 Compartments (Medium),Monte Carlo Blue,2025,9,2025-09-01,0,-27.03,1
Yumbox Panino 4 Compartments (Medium),Power Pink,2022,9,2022-09-01,16,608.1,17
Yumbox Panino 4 Compartments (Medium),Power Pink,2022,10,2022-10-01,5,207.16,5
Yumbox Panino 4 Compartments (Medium),Power Pink,2022,11,2022-11-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Power Pink,2022,12,2022-12-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Power Pink,2023,1,2023-01-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Power Pink,2023,7,2023-07-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Power Pink,2023,8,2023-08-01,4,202.7,4
Yumbox Panino 4 Compartments (Medium),Sunburst Yellow,2022,8,2022-08-01,1,45.0,1
Yumbox Panino 4 Compartments (Medium),Sunburst Yellow,2022,9,2022-09-01,0,40.54,1
Yumbox Panino 4 Compartments (Medium),Sunburst Yellow,2022,10,2022-10-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Sunburst Yellow,2023,8,2023-08-01,2,40.54,2
Yumbox Panino 4 Compartments (Medium),Sunburst Yellow,2023,9,2023-09-01,5,193.7,4
Yumbox Panino 4 Compartments (Medium),Sunburst Yellow,2024,3,2024-03-01,1,31.53,1
Yumbox Panino 4 Compartments (Medium),Sunburst Yellow,2024,4,2024-04-01,0,31.53,1
Yumbox Panino 4 Compartments (Medium),Surf Blue - Polar Bear,2024,8,2024-08-01,5,336.33,4
Yumbox Panino 4 Compartments (Medium),Surf Blue - Polar Bear,2024,9,2024-09-01,1,18.009999999999998,2
Yumbox Panino 4 Compartments (Medium),Surf Blue - Polar Bear,2025,2,2025-02-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Surf Blue - Polar Bear,2025,6,2025-06-01,0,0.0,1
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2022,8,2022-08-01,1,45.0,1
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2022,9,2022-09-01,8,364.86,8
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2022,10,2022-10-01,3,126.08,4
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2023,7,2023-07-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2023,8,2023-08-01,7,324.32,8
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2023,9,2023-09-01,2,81.08,2
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2024,3,2024-03-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2024,8,2024-08-01,2,81.08,2
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2024,9,2024-09-01,3,81.08,3
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2025,2,2025-02-01,0,27.03,1
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2025,4,2025-04-01,2,54.06,2
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2025,5,2025-05-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2025,6,2025-06-01,0,27.03,1
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2025,8,2025-08-01,2,54.06,2
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2025,9,2025-09-01,3,54.05,4
Yumbox Panino 4 Compartments (Medium),Surf Blue - Shark,2025,12,2025-12-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Tropical Aqua,2024,8,2024-08-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Tropical Aqua,2025,2,2025-02-01,1,27.03,1
Yumbox Panino 4 Compartments (Medium),Tropical Aqua,2025,9,2025-09-01,1,54.05,1
Yumbox Panino 4 Compartments (Medium),Wow Red,2022,9,2022-09-01,1,40.54,1
Yumbox Panino 4 Compartments (Medium),Wow Red,2023,8,2023-08-01,2,81.08,2
Yumbox Panino 4 Compartments (Medium),Wow Red,2023,9,2023-09-01,4,162.16,5
Yumbox Panino 4 Compartments (Medium),Wow Red,2023,11,2023-11-01,1,32.43,1
Yumbox Panino 4 Compartments (Medium),Wow Red,2024,3,2024-03-01,2,63.06,2
Yumbox Panino 4 Compartments (Medium),Wow Red,2024,4,2024-04-01,2,58.56,2
Yumbox Panino 4 Compartments (Medium),Wow Red,2024,8,2024-08-01,1,31.53,1
Yumbox Panino 4 Compartments (Medium),Wow Red,2024,9,2024-09-01,1,63.07,2
Yumbox Panino 4 Compartments (Medium),Wow Red,2025,4,2025-04-01,15,306.34,15
Yumbox Panino 4 Compartments (Medium),Wow Red,2025,5,2025-05-01,1,54.06,2
Yumbox Panino 4 Compartments (Medium),Wow Red,2025,7,2025-07-01,1,18.02,1
Yumbox Panino 4 Compartments (Medium),Wow Red,2025,8,2025-08-01,5,90.1,5
Yumbox Panino 4 Compartments (Medium),Wow Red,2025,9,2025-09-01,1,18.02,1
Yumbox Poke Bowl,Guava Pink,2025,6,2025-06-01,1,19.82,1
Yumbox Poke Bowl,Hawaii Blue,2024,5,2024-05-01,1,39.64,1
Yumbox Poke Bowl,Hawaii Blue,2025,9,2025-09-01,2,19.82,2
Yumbox Poke Bowl,Kale Green,2024,4,2024-04-01,1,39.64,1
Yumbox Poke Bowl,Kale Green,2024,5,2024-05-01,1,0.0,1
Yumbox Poke Bowl,Lagoon Blue,2024,5,2024-05-01,1,19.82,1
Yumbox Poke Bowl,Lagoon Blue,2024,6,2024-06-01,1,19.82,1
Yumbox Poke Bowl,Lagoon Blue,2025,9,2025-09-01,1,19.82,1
Yumbox Poke Bowl,Maui Purple,2024,4,2024-04-01,1,19.82,1
Yumbox Poke Bowl,Paradise Aqua,2024,6,2024-06-01,0,19.82,1
Yumbox Poke Bowl,Tangerine Orange,2024,5,2024-05-01,1,19.82,1
Yumbox Presto,Kale Green,2023,7,2023-07-01,1,49.55,1
Yumbox Presto,Kale Green,2023,8,2023-08-01,3,148.66,3
